u.userId,u.profileName,cnt
A31WJKC99ZOB50,"David Prager ""David""",11
AU9J64DJCMMOY,Henahey,11
ALVPKI7HYHTQN,Larae A. Grotzinger,11
A1UE2WB68C1MN5,"K. J. Moore ""kj moore""",11
A15XZE2THIQWZ,"Book Maven ""&#34;reader&#34;""",11
A1694USN0S7CW0,"Dutcher Design ""jaded63""",11
A1NGXVXQTIA5WC,"Diana L. Powell ""~*Diana*~""",11
A2Q85O6IN6OAUE,"Laughing Bear ""Laughing Bear""",11
A3J8C1HDVMM0MI,S. Benavidez,11
A1FYX5MARP1L3W,"Donna Lewis ""Hally Stuart""",11
A1AXSQ4LCHJSCZ,"W. J. Dano ""Movie Watcher""",11
A19L1VMIQU0TLD,Doris F. Russ,11
A1G5QIRB1CXHNJ,"Alana Collins ""lani sue 59""",11
A1LGJWACQW72MN,astonbond007,11
A13A1ZJMLSMN4M,M. Freeman,11
A3HJPY2ZPZDZG,"Shining Purple Eyes ""Liv 14""",11
A3V2T7CQZFYX00,Carol Janus,11
A2112SI64AB4EA,"Howard P. Evans ""Clarkpark""",11
A2KWUY2TRADYLG,Matt Corenzwit,11
A3N4JL3R7XX59G,George Felder III,11
A13WLPRWC7KDOU,"D. George ""KootenayFilmFan""",11
A2357AWD1XD0WN,TJV,11
AFJFXN42RZ3G2,"R. DelParto ""Rose2""",11
A39HI3CKVEXV1I,KTFaye,11
A2SGWYT7U38KDI,"Eric M. Darnes ""horror face""",11
A2HIS99PA5W2Y4,"Patrick H. Christie ""Movie Maven""",11
APOKL9J047OII,Jessica N. Parks,11
ABKLWVSLOAQLD,"Dawn M. Ziemer ""Dawn Michele""",11
A2VA160PCN3F8Q,Linda D. Stopher,11
A3MS8VYX6PH4AF,"D. Tolmie ""Mad. Wisc. DT""",11
A5BOJX3CM4XV4,"Emmit W. Stewart ""movie fan""",11
A1Y0RV5HSDYMMO,"Carole Kaminsky ""diskopal""",11
A2517P13PJXJHQ,"Tanya Marie Rogish Wood ""flipsteacher""",11
A2SZBVLZSVQLFT,Gary Stephan,11
A3QXQ3VWFWTKFO,"Raj McIntyre ""nyc  girl""",11
A1J5TOVHNV1WEQ,"L. E. Rike ""honeybee""",11
A28MYPJBZ8RADC,"D. L. Pascual ""hellolani32""",11
A1ZLTPWHKWCAZO,Karen Brown,11
A3P8LVGD61XAS,"Mark Coleman ""popmusikdaddy""",11
A20A1K4X0HYWVV,J. Marfori,11
A3FIVNK9TZVNYC,KM,11
AR36Z8R7UWBCY,"Susie Beagle ""Susie""",11
A9W84T9GMDF5Y,Mark P. Woodwyk,11
A2D55DAOV7PY0N,Sean Hallissey,11
A3TFCI8LQIIJN0,"B. Mcdonough ""Fan of Music""",11
A2POL079FJTNI,PRODUCER,11
A22IN8Q0XBK0QM,G. Aspinall,11
AV4T8W0O4MOO,Arnetta Dandrea,11
A6YV1DFX8OUP8,Jeannette L. Drake,11
A1SIXUKXGRUQFD,"B. Harris ""Darrie""",11
A2ATYE7EIJQK7,"DJFletch ""Movie Buff""",11
A3EWVD6GI26U2L,D. A. Eubank,11
AQZKKNNG6GWKV,Andrew Kutz,11
A2VKHO85M22IWD,J. Reilly,11
A2BCKBIZIOHRNH,"Shannon Nicholson ""~shannon~""",11
A212JUSYELFJJD,"G. Evensen ""movie Harry Potter""",11
A6R5E6OT9Q96T,"Kristi Heitz ""~Luca~""",11
A19L5778NBEXBC,J. Jones,11
A1OJRN98QBBBBD,"Michael D. Kelley ""Colonel Kelley, CSA""",11
A1DZPXDQWLWGFI,"Karen ""grobanite227""",11
A3PO71WPJ7EB75,"Maryann ""MK""",11
AA9Z7QZRMTQOX,"C. J. Maslowski ""So many books, movies, and a...",11
A1IE1TKV85P114,"soulst0p ""-tim""",11
A2KEAEC8ZP7454,A. Burton,11
A29A96AWX5W049,"Quandra Chaffers ""Dusk Rider""",11
A3MI8C7TXCLRP8,"Senorita B ""Person""",11
A1PHGQCIANBPLS,Lord Azalin,11
A3657XXFSM3HCI,Dairy Queen,11
A22EEGD3Y9VH8X,"J. R. Hartz ""Lite Reader""",11
A361YXQASIH73B,"Wayne Schick ""Fantasy Buff""",11
ARDIJIDHURQ6X,A. Diaz,11
AYOU7R5GZFHAA,"F. Lutz ""keeshond lover""",11
A34JK4M5L1QUDW,PHILIP WILTON,11
ACXHUYTTQO1O3,"Sunshine ""Sunshine""",11
A1CXDSKSZDSHNT,"K. P. Dacey ""all about the HEA""",11
A3CADB0TUXX9KB,J. Saiki,11
A8RWU4JC53OQK,"V. H. Hickman ""Older Potter fan""",11
A37O68AXR0H4IF,"the doc ""&#34;DQ&#34;""",11
A3JCD5FD0I9F20,"D. Weaver ""Movie lover!""",11
A3EKG4L8CR8M5N,"T'n-D'rl ""T'n-D'rl""",11
A24OA4WD81CG5Q,"Barbara Stahl ""Aussie""",11
ABUE9NRC9VTK2,Carol,11
A2MZGDXY7DXU5J,rolana,11
AH4UZXTSKYK9F,"Nuju A. Castle ""nujusa&#8218;³&#8218;ñ""",11
A3K75W4XZEC5RW,Emily,11
A3CQPL7R1EOG3F,"Jeffrey B. Cross ""jbcross916""",11
A2O7AHDBTG83VZ,Earl H. Brydson Sr.,11
A22AYJ3SK090WH,C. Scott,11
A11R0EFWI4JOM1,J. DeCicco,11
A2MKLP37C1AZ22,"Karla L. Galba ""dog lover""",11
A1C70X7W2U77LE,"Jean Alvira ""Jean Alvira""",11
A16J4BV86NFX2J,"John F. Daly Jr. ""Paradigmjack""",11
A3ENSY11T8YHKN,Daniel Ott,11
A3EZ9MO3YHRON0,"Harrison Ford ""Steve""",11
A3AD5W0XD2999P,Sonita L. Coates,11
A35BMPIJJFVKBK,"Susana Springer ""Catlady""",11
A2K7QJ7AZOLZ75,"MusicLover ""music lover""",11
AH7RH08TL3AT0,sac,11
AX1J3W13VFYHH,Camille Lord,11
A215P85W653CZV,"Nagronsky ""Nagronsky""",11
AC2RR4K1ZO7DF,"Rebecca Riddell ""mumof2""",11
AFXLXXPU6X4E1,Snu Snu,11
A11XAIFA10G7TS,"Holly K ""Book addict""",11
A29UO9GBSQXS72,Horror Spooky,11
A8Y520XGRYSY7,NineseveN,11
A31O80TJBFUFMB,Reader327,11
A12N9AWQFCGLRL,N. deRegnier,11
A2HW2058BYRRQR,B. Ashton,11
A32OUZY8GAZHF1,"Mary Ann ""MAW""",11
AOHR9Y6AYYDD8,"Glendale Walter ""Optimus Prime""",11
A16OK5OJHK4QOW,JJaguar,11
A1K899E03G6Q6C,A. Gaukel,11
A28WJUJF6D2ULA,Notnadia,11
A1K5LVKX23XH3W,"Watch Collector ""Watch Collector""",11
A3UTJBZKOAF9TE,Bill Sheppard,11
A24MG4O3R9V27J,"Elizabeth ""Elizabeth""",11
AXW1018PICQWA,Randy L. Miller,11
A3W13VVBRY5GL7,"Review Lover ""ReviewLover""",11
A1UCNB4Y7OYCL8,Kelly Wilson,11
AHLB32Y3PZAK6,Eleanor Klein,11
AAN2GH7CRYU2B,"A. Nelson ""dvd love""",11
A2M9H909DRDTJT,"Patricia M. Andrade Stout ""kewailani""",11
A18EBS1CWQZJ3S,"Dorys Santana ""gata821""",11
A2ARZMECJV4TX4,"Joseph F. Banas ""jfb""",11
A1EH8NBP1SELLF,Georgie Barsalona,11
AROBLPGK3SR5P,S. Loftin,11
A3NTABANB4YKKC,Brian A. Turner,11
A19G4F05U5WQ8S,T. Stine,11
A2GMJ0FKATCGW9,Regina,11
A1B6T1822ENE00,"Georgina T. Biddle ""ldswidow""",11
AHZMWE3NRQAXH,Ms. G,11
A9COISSSDVH0H,"Robert F. Lozano ""Bob Lozano""",11
A3F8RBWB1VW2PM,Amanda Davis,11
A36BJRT8HV48EI,"AR ""socalgrill""",11
A162RJOT9VR589,Lilly's Dad,11
ALDY2NBLVHZU3,"A. Nagpurwala ""A.N.""",11
A2I2R1C59M7K2,"Jessi Maddox ""gerty""",11
A2PNWNCIYTH1KT,"Trials rider ""ptoptom""",11
A1T4Y9THAC3FAQ,T. Stucker,11
A1AFZN1DI2HJAP,"IDiC ""Michael""",11
A1EEX532I9S6ID,Gabriel Baker,11
A2NME3U9CDOEZJ,"James Welsh ""bumblebeeranger""",11
A4RBWH5IMQBXZ,"Michael Andrews ""movie buff""",11
A7SX7T4E3CEE8,"Kelly D. Witt ""MommaFreak""",11
A1I08H3GOAD9H8,"Ruth Hankins ""History Hound""",11
A31OL3OBVSC8BJ,"Regina Harkness ""ginabobeena""",11
A3TQGTPPRRW0BZ,Leew8372,11
A1L5NVG7ARNL6K,Angelwings,11
A3Q0BVKTSC14BQ,Anna Marie Nolan,11
A2LJ64LEGYM4QH,Frenchfry,11
A2DLGFUHGVJ47Z,ztram48,11
ATOVRG8HE51NR,Caren,11
A2EHIFO4W6VAEY,KaiNLauren,11
A1QVQJX6K27Q29,penutsma`,11
A2P11PPTZI4RD0,Patience P. Brown,11
AG7SA3TYL1AQ3,sundance,11
A339RKA1S3Z8Q9,Tex,11
A1W1TLUM584QII,Keradawne,11
A1MUNUB6432BSP,J. Tolinos,11
A2I5VF6DL0I2O8,Robinson,11
A2P0BLIQSZII5T,Panhandle Gal,11
A2YZPTADNYL6YU,jjfair,11
A1EFFZQHWK5S6B,luiis ricardo,11
A388LX817RR3MS,libbyangel,11
A24E4ZKVDCVPSN,Wayward Pilgrim,11
A2URGRIRFMQIG7,Josh Cobert,11
A1PE907YSK2XIV,cicca,11
A1CAUEKP2MB4JH,"T. L. Bowness ""new grandma""",11
A1WF2TPTI8AK8K,Mason Winterhalter,11
A1F8Y9GR5HFFNQ,Rturnclyde,11
A2K3L0DOPQQ697,"Andrew Olson ""otaku""",11
A23TY8BVT4C43U,"Andrew R. Mondt ""andrewrm""",11
A311L6YC4N0BKN,TDrinkrrr,11
A11NUTWAXIKHDU,BrandiGirl221,11
A28XDJY4ARDX5C,Brian,11
A31ARSC1LGY8WK,"Peter Hoogenboom ""Film, Music & Book lover""",11
A3OC9702RGU04C,C. Ortlepp,11
AZ78HT7H9DVJG,LARRY,11
A22ERTUJSAENGJ,"Armando Inquig ""Mr. M""",11
AN5PF6CPB50AD,Marcuso,11
AAH6EFFOAQE50,"P. Wade ""'old geezer""",11
AYHDKBFFAFEJU,C. Martin,11
A7QMEFFKEHUT5,Carolyn Barrett,11
A2QG8E4FVGOACP,"Tarika Brown ""Ms. Intrigued""",11
AG5QBLBYIYC4C,"Jamieson Villeneuve ""Author at Large""",11
A3W3858PT9VRVT,Be Informed Not Fooled,11
A1BD0YGUOMDKHF,G. Thomas Brown,11
AKUZFREP87G57,metalchick,11
A383PPSVXNB0NB,Yosemite Sam,11
A2SJU2HHGIFTYS,J. Jeroszko,11
A1ZZR25X0CNOJX,"slim ""57psalm""",11
A12H1RI9BVKFKN,Davey Jones,11
A2C1TVFFEVL2,"Patricia Shannon ""irishqueen""",11
A2JNJA81LTJTFX,Joseph E. Mcdade,11
A27EH1X1KIK2JA,Andres Escobar,11
A2HVL790PBWYTU,"H. Bala ""Me Too Can Read""",11
ABFOAYZA2UHD3,J. Malnar,11
A3BOMQVZP0G7BB,"Rose Eoar ""cvgnick""",11
A15IQNTQX7QYQA,"David W. Shelton ""David W. Shelton is a write...",11
A2T1Q2WC1PHFX2,"G. Bieller ""Toy addict""",11
A24COB4X64C73F,"J. Elliott ""LibraryJim""",11
ALW1636GEPC0J,"JP ""JP""",11
A2U7YVGKXU54ZI,EENoted,11
A3GFZ9E2O2J5O2,Jeffrey Birou,11
A3HUG1G8XU82DS,"Jonathan Decker ""Jono""",11
A302CCJ17HJ8N2,LarK,11
A1A5KP6KAZM6E6,AC,11
AKJ5I0WBHSTWG,"Celeste Peters ""sahm""",11
A2LW32DWEU62LU,"Wistfulthinker ""Waldorf homeschool mom""",11
AB6QUMCHPOLZQ,Fred D. Bline,11
A2002Z4N4KT0PV,A. Wallach,11
A8KB06J2DDNUU,"Elizabeth ODonnell ""lizo""",11
A1ABOWFWGL9HQC,"wahzoh ""wahzoh""",11
A29PNI64LIR4UV,"M. M. Dilworth ""Another shopper""",11
A36RDNMI1NXYES,Joseph Hahn,11
A3552IQ074L0HT,Blake Roche,11
AP0K8XE7AIIVZ,ABP,11
A26S7BZS9UU3W1,Geri,11
A1E0U5K3W6L2V2,twiffer,11
A1JE7ZFZ71MR13,"Ben Larkins ""larkins621""",11
A223UJ9MON2Y8N,"Pied Piper ""lm14431oberon""",11
A2O6MF685ZHN11,kelsey,11
A2OQMWEVGZ0R6Q,"+deV ""Musak Freak""",11
A3P16J0AFQ32LI,Color me gone,11
A1YA9T56FDWZQK,Mars Caulton,11
A2VEY1TSG8P1PM,Ethan Gorham,11
A17F510126J89N,JayEvan,11
A35KEBJ6YQQU5B,Greg Hayken,11
AY6QX046HCEAK,sonicking,11
ASUPBULG49R4S,"Adam J. Nejedlik ""ajnejedi""",11
A21XVS00AIENLX,"G. Jennings ""G. J.""",11
A1M1Y5UGONAW06,Jody,11
A28OWZDW0B1GRH,Julien Walden,11
A2K3J5GY46NOJU,Christina,11
A32ZP0VTRGS0UO,A Customer,11
A3F3B6HY9RJI04,James Duckett,11
A2C2U13J7R1DON,"Martha Mullins ""Martha""",11
AZOB8Q2NPTGPO,Wendy Beck,11
AP1CEZJ6ZIEE,"Digital ""Dad""",11
A1024T1YWJY2P0,Ryan Schutte,11
A27FR2C67JPDRS,Daryl B,11
A3B87UZLPCF0HW,"Tanis ""Tanis Yvonne Somerville""",11
ABRKIJ6D4V42O,"David Lim ""space_hamster""",11
A13CHNKYZAULKA,Ken,11
A8YQQS4PUIKQG,Ethan Brehm,11
ANFQPAT5AOMCS,J. Hedgepeth,11
A26GYR1REM5WJU,Potterfan,11
A2PTIKVWVDB3LV,"sandawana56 ""sandawana56""",11
A2AGUQ6XBJ5QH3,"B. Steindel ""my7of9""",11
A17LSEN4UY4XZQ,M. Daneker,11
AIBRTGBN07D6A,Scott,11
A17OZMMI6Q12QK,"B. Schlein ""Ben""",11
A39DQIQ1GO2J4Y,"bookfinder ""bookfinder""",10
A1MWN67183LUXV,dqb,10
A3KMQW1P8NPY3N,"Sissy ""Bella""",10
A9QEO0PSUPWFX,"Ronald Swisher ""Book Lord""",10
A3CDPGQU6X5NAZ,Matthew Eppley,10
A83BQQESXPNII,"Moony ""your worst nightmare""",10
A1HEEG664Q4QHS,pilpol,10
AHSF06670DDN8,"Stefan Hayes ""Stefan Hayes""",10
AB74AZNZK69B9,C. Smith,10
A2ZCXIZHS191TG,Fred Anonymous Smith,10
A172VODQ0WG35Z,Tim McCarville (FireFalco21),10
A2F1XGSF3ZF0SB,Rogue,10
A27SRHK9C243MJ,"ubu35 ""ubu35""",10
A13WPLQN12IKJP,"Elizabeth Best ""average consumer""",10
A2SLWZECD3UXTF,"M. Hanna ""Meagan""",10
A3L3J1V4G63SPJ,HiDefGuy,10
A29N23MC6WB02P,adelefromhell,10
AE934CUEB13HA,L. R. Benham,10
A1RCX0WK771APV,Maria Brady,10
A27H9DOUGY9FOS,"K. Harris ""Film aficionado""",10
A38FLWJT9I4KQ1,San Diego Movie Critic,10
A2DPM0Z5HVXG1Z,Amy Mari Gilkay,10
A4X7FBQ5SKPI6,"Cathy J. Taurine ""C.J.""",10
A2KEO5N0SWHKAI,"B. Darrow ""hulkfanatic""",10
ACJTUFZEUCCBL,"Eolake ""eolake (.com)""",10
A1ZTWPARY193XY,"mikeyboy ""mike""",10
A2DDDAAZTYD8I7,"Massacre ""Weird Al""",10
A1B8HWFGKA9IPT,Kevin Childs,10
A3GOC2CNW67KSZ,Chris Gough,10
AP839YM0XJ664,Ang Poon Kah,10
A2QGW6O6CCY68Y,"Mart ""MHED-MART Entertainment""",10
A1T5OK7UIIZC3W,"Mike S ""mike""",10
A2AJ9V1M1ZXBEX,Juan A. Gutierrez,10
A27EU87349HI2G,"Jonathan Fesmire ""-Fantasy author, artist""",10
A1VCLTAGM5RLND,"Ronnie Clay ""R.C.""",10
A2YDTNS4DIIVXS,"Star Blackfeather ""troubled""",10
A22SC0G56B1W2F,"Nancy ""Francophile/phone""",10
ASCJUL5VTXK3N,"M. Dexter Hoffman III ""Sewer rat may taste li...",10
A31WHQ2W1K4TMT,"frustrated ""frustrated""",10
ANYEY3EH2HLRH,"Wanda Snell ""I HATE THIS TOY""",10
AUB724IVY03HL,"WhatTalent? ""VaiFan""",10
AIVCK6TWN0S2W,"Gutierrez Padilla Jayson Enrique ""Goro Fujita""",10
A1XX5ACPITWQTJ,"Caro G ""Caro""",10
A1S5ZQ61RFCSOE,L. dunn,10
A68YTQQH6NN34,Skennywhops,10
A2ERH34QNB60FQ,"Athena R. Schaffer ""The Crowgrrl""",10
AKJ6GA151W2X,Frank Carreiro,10
A19DOOF34YUP92,"T. Hian ""frustrated""",10
A12NFI4K0UG64S,"M. Davie ""zardozfl""",10
A1GO5LRPKUR75O,"Emily Bedinfield ""Em""",10
A35ES4TI8SAR2D,Cyn Hatmaker,10
A1SZOXY7WKVKA6,"Becksy ""fan-bloody-tastic!""",10
A3A39VD5RUI2YZ,"Terrance Cletus Godiva Turrent ""Check-out-my-...",10
A1O60Q7LBN4MQ,Wendy Schroeder,10
A3AIKH9X0AFDIP,K. Paik,10
A10K7PR3MPGC77,J. Bassett,10
A9B7PMQP9ZETJ,spongeworthy,10
A1O5U8J2UCFOD6,"Hillarie Norrie ""discworld denizen""",10
A2777YVBKQ4KHD,"M. M. Jones ""poetsheart""",10
A3RMHRFKT8PZLW,Fluke Skywalker (Anthony),10
A2Y89XQTF3MHN5,Vaisset,10
A330XFRJKS3APU,Igor Biryukov,10
A1BZ7I6LPYYBDA,daisy,10
AAX0OG8LYI503,Paul Stuart Taylor,10
A2YIMB2LF7HH1C,"Patrick Carroll ""Winebibber.  Java/JEE Develo...",10
A2JW3920780LYE,"Mr. N. Collins ""nickdalodger""",10
A327EXEGT1EEZC,ImisstherainsTZ,10
A102HQ38U10PPZ,citywulf,10
A1T9KJ46MC7LB2,"Phantomfreak07 ""Ash""",10
A2BC978GQQEA2A,Jeffrey Pidgeon,10
A2FGZDQO4H24TT,"Athyn Cahill ""Sci-fi/fantasy aficianado""",10
AXLN36UV9KGXD,Mr John Haueisen,10
A3T36HX4U8Q5E1,"T.  Ruth ""Thomas""",10
AJXJ0P0L7POPC,"Alan Dale ""dale1953""",10
A204LSVUP7VU6V,"Ruben O. Lacap Jr. ""Movie Buff""",10
A1UQBY204EIUM7,Geoff Grace,10
A47ZTYZTX783J,Sheri L. Pritchard,10
A1ZNWXUHFVIFQ3,A. Gray,10
A32XK1ZCXM66OT,"Tara Handford ""marigold157""",10
AQ0OADQ9EFHH,C. Clark,10
A2CLCWLN7PZ3U6,Coppertop,10
A1O6LR3FPISQBN,J. Fields,10
A37HM7ICQ8NNXW,Somewhat anonymous,10
A2RIHYKK96A7LI,"rabbit rabbit ""rabbit rabbit""",10
ALZ634QR3DOZJ,"Practice Everyday ""Bright Blessings""",10
A2EJ75ILMHXWQ2,"Enola ""The Book Critic""",10
A1L8HNSNIL7LP5,Daniel McDonald,10
A2YMFNXSPRVKEW,Z. Fu,10
A3KP46HCMALX07,"S. Farley ""annabels gmom""",10
A1O7K1LOLOCL0W,S. Griffin,10
A31RM5QU797HPJ,Drez,10
ASF45U0EXJ9PA,"Muggle 68 ""Lynne""",10
A1LKOIZXPQ9VG0,Elisa 20,10
A3B2I5UM516NO8,"B. Love ""paletpc""",10
A3VQSFORKH8B7O,Steven Hancock,10
A22HIA67KE9AKS,discipleofevil,10
A3P5I0EHUHNS76,H. Clark,10
A8MTO1HMPRVVR,D. R. Folkerts,10
A25NE4ZT5J6SKE,Unnamed,10
A3D2VIUT2HWP0Z,"Santeria ""Son of Tazz""",10
A1O6T6SYB8HFC2,"Robert Twain ""Rob""",10
A31NP3RQ0BLNRD,Kraven,10
A1I7QGUDP043DG,"Chrissy K. McVay ""Writer""",10
AV9DK32U8D729,DanaW,10
A23B0W76KK6S4M,"T. Lee ""tkmr4523""",10
A2WCW2UD4SMY18,Voracious Reader,10
A3CTNZ87XO082E,Jamie Lewis,10
A2D8NS7DF37094,"Jimmy D. Johnson ""Harry Potter Fanatic""",10
A2I14B0RQ5JLPH,MovieFan,10
AIZO3C0MDZ88A,A. Alger,10
A38QB3XK8MTMBH,"B. Pierson ""Movieking""",10
ANZJVBMC1ARQG,C. Wright,10
A1Y6L45L494RNH,"A. Schwartz ""Meticulous Researcher""",10
AVW7F3JS3C7QE,Alice Liddel,10
A2K6GJ5V9S6YU1,"Ash ketchum ""pokeball""",10
A3OOWUNJVH46X1,"Huge Fan ""Bob""",10
A3300SFI0JF7OM,Adamtron,10
A1IQLCB74HC80N,"Beverly A. Evans ""Movie Addict""",10
AD54HP0ISKNZJ,B. Arnesen,10
AT3OVAYSXGXS7,"Beatriz Miguez ""reader""",10
AKRQY5P62Q2CP,L. Pelaez,10
A17QUC1PYWKWBY,themagicbookmark,10
A1MM0F7JU989PA,S. Hardner,10
A2X7PDOZJFJ8OJ,Charles Van Heusen,10
A16106X3ES1W3C,"Isabella Dora ""Belle""",10
A1LNATQ7OGWAV1,Pamela Felton,10
A126KX6FVI4T66,"R. Bagula ""Roger L. Bagula""",10
A1Y3NRAWW8258O,"Rebecca Derry ""romance junckie""",10
A3QASHGMICQ3XL,"Benlen ""Benlen""",10
A102CQT01ZHVTG,"Amber S. Warren ""LOTR Fan""",10
A2CA779BMA8QFM,Sou Shiko,10
A1KCR2ZCSB2OTJ,R. Shroff,10
A2PCT57MWSAGX2,Viki,10
ABXN6TW12UXE0,John Stout,10
AHCVWPLA1O4X8,bixodoido,10
A16LZ8LEHBGFTK,"G. Nunez ""gabessword""",10
AGT3A0BI5Z0I8,"Georgi Emerson ""readabook68""",10
A3T92404WNQWUJ,Gaither Cobalt,10
A163TTHN1XLPJK,Mr. W. R. Carter,10
A1EVWMM4JUA6ZO,Stangfrets64,10
A2345R7ZMUGURZ,Megan Elizabeth,10
A2NR11E8VK7MK2,CJtravels,10
A1GS8MM6LW7IDZ,tomas montero,10
A1SMGKREIASEVW,"steven ""ste""",10
A2RR7DSP2AYSXD,sainthusker,10
A3HFD7OYS31DT4,PizzaRolls,10
A1JAPP1CXRG57A,"Linda Painchaud-Steinman ""PARK EDGE BOOKS""",10
A3TUE4JZMN4HYO,"Brian Martin ""foliowyrm""",10
A14YRUB22JLW3M,T. Jensen,10
A265M6WN5N46DW,"mackie the mole ""mackie""",10
AB7W3IO5V7CT0,moviewatcher,10
A1R602SXNGOMJ4,A. Vegan,10
A2T02KBUTKW8VG,MtGiraffe,10
ANDLVLSV6YQ4M,"Kathleen M. Angel ""Wacky Quackys""",10
AUCQK9F2F98ZE,WGA,10
A2U1KA30I03LTN,"Kristie Schilling ""Piper 99""",10
A13VQOO2P9EBSS,Billie Davis,10
A39SJZHNP3DSBA,"S. Elia ""Gonzo""",10
A1I7L92NQ7Y465,R. Vega,10
A3C2REUU5MXQMD,"A. Frippirf ""Musicoholic""",10
A2SD6EEE7TZM31,"Mark Twaun ""SAME""",10
A2QC0OF92C019S,DYLAN,10
A29OWS6RGOEE97,"Nicky Martins ""Nikki""",10
A1UOU1KOX25BD7,Kathryn Olmstead,10
A1IWGL6YTFN4W8,"Benny Stelly ""Spunkie""",10
A151T9C99W0AA,Walter P. Sheppard,10
A1TVJHS0ZERIEE,"Kathleen Giles ""Kt""",10
AAK6T2KRQXEX9,"H. Smith ""Booksmith""",10
A3T876QBS3BHCN,"J. Chung ""make poverty history""",10
A15N242H1UW9HE,"J. Matcuk ""Computer Geek""",10
A2MQQI4UYT9C11,David Zimmerman,10
A16EFAKIR6EXKM,C. Feldmann,10
A3QE4S5EXLLTT4,Deborah Wetter,10
A1SFYGH9LU8B5A,Fred Traupe,10
A17XY6ASCS0R4Y,B. Uzzell,10
A37ES399BV7GW5,Nikolay D. Tarkalanov,10
A1BXFAA0ZQIJXJ,"J. Day ""hd disc buyer""",10
AZTDHDUTVOSCC,"mallard ""calvin""",10
A1RDZSGJLNTZLI,Bonnie Wagaman,10
ATR2NGCC9FAS5,"JR ""jmrnwcp""",10
A1KPXFWEB2TLGR,Julian J. Robinson,10
A2GVRAAC4M637X,can't believe it,10
A1LW69G6WT1BXD,&#34;Plimpy&#34;,10
A25LBCZ5BLDPPB,"Thia B. ""Thia B.""",10
A5330XSTHMLAM,Dale D. Horton,10
A1E30R3X369OOA,M. Smith,10
A2XJB28ET7L0JE,J. Bailey,10
A14L9HQL6COR46,Donald J. Hahn,10
A13HZSKMBG2FJG,gwoggie,10
AIJM27YG7Y6DP,Liz,10
A478HAJRXKX9F,Syeda,10
AYZLXLVMJGTJV,L. J Nary,10
AGABDCD0WC4N6,J. Gadbois,10
A1RSUWQWNCWDDB,D-G,10
A2VOGVSSD7F7I,J. Shanabrough,10
A39790BG639Y8K,"luckylib14 ""Libby""",10
A33MP1PSYZDXU5,"S. C. Dees ""scdee""",10
AQX2EVAZR0TRZ,Robert E. Kenyon,10
A215P5C3W6XYP1,"Paul Bowles ""Veronica""",10
A1B2XIGZZYRDM8,"James A. Murphy ""White Wolf Collector""",10
A1Q5UUIEOBQCTL,"Gabrielle Mcnealley ""gabi_mc""",10
A188KU3SI543V3,"rnorton828 ""rnorton828""",10
A28QJT2Y70D4P7,BML,10
A3KDX20FUHLU4N,woodmousie,10
A3CF7B2U0IB8PS,Katie,10
A3KXRZCN90F9BB,"Carlos ""Carlos Says Relax""",10
A36LUF8SH3V7H8,Christina Burdick,10
A2XP0D1AYXBIVR,Son of Thor,10
AWCDFMA7M6P6B,shane2006,10
A1OEY0GOOYFXYU,"Mz. Ginevra Potter ""Harry Potter fangirl""",10
A6ZW6BMFMWMT8,Tom Skywalker,10
A1Y9RF4XJZHOQS,J. Garrison,10
A1BJKAWCOEPZ5O,Kevin T. Quinn,10
A2D9LJ1S8DC29L,AKEllison,10
AJW7SR8F84QZ8,A. Killpack,10
A28Z7FKBDRRVTM,"A. Rennich ""andreakr""",10
A2XPXEQF3WJJ4Z,operadiva,10
A3N5UD47APN0CH,DJ PHILLY B?,10
A1CR8UOB3ZNBZ4,"Julia J. Rosenberger ""Jules""",10
A1VF00DZJNR650,Simm groupie,10
A3I3ZPQ1KC8QCG,"Luis Arriaga ""Krycek""",10
A2EGWJRBL8JZFL,"Matthew P. Johnson ""ShyGuy""",10
A1ERR8ZGL8RTEY,brian d.,10
APNIC9QCBSMM6,Collen E. RAMIREZ,10
AWY60P6PA6AFJ,"abbakate ""Kate""",10
A2P7A7GFXUJERJ,Elizabeth Palladino,10
A1RNZ3BAEGJIRK,Gerardo E. Garibay C,10
A3E6OUJ8017XLM,"Elizabeth A. Baker ""bbnaz""",10
A2M8O1LBJ25J0M,C. Y. Scott,10
A2HHMJUVAM6A23,"Walker Higgins ""denbronco26""",10
A3ORWAR4CAOPAC,Dindy Robinson,10
A2YQUNBP0UCDAP,John Ernst,10
A20QX8N90BS654,"Heidi Conway ""Christine""",10
A2J9ZJ5QN30NT,T. Skinner,10
A19UEZD6GKKFNY,"D. Young ""plastic pixie""",10
A2WVHRBNCAJMJ2,"Just Peaches ""HP Fan through and through""",10
A1L3TKFJ5VOGSP,M. Beth Thomas,10
A2K4VVYCBKO1JJ,Jessie,10
A29UKAPRPXKNJM,"Danny ""Danny""",10
A1BKW9FLB0RRYC,"Remmy the Knife ""spawn6""",10
AEZDGIIKFNS8,"T. Gabriel ""tegabriel""",10
A2NUHWMHA9XNKV,Lady Raven RAVE!,10
A1RE4GU6S5ZF52,"Ariella Vaccarino creator of ""Voice Lessons T...",10
A1CIZ90FFOZTLM,phantomfan,10
A77VSUE5LYUS,Warner Jamieson,10
A3E55AAS3VAEYX,Chris Batchelor,10
A3LB0ER0XW9Y2N,mrs m,10
